blockId,x,y,z,faces
minecraft:air,2,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,11,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,11,3,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:vine,2,11,4,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,5,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,6,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,7,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,8,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,9,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,10,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,11,11,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,11,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,2,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,3,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,11,4,N:0|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,11,5,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,11,6,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,3,11,7,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,11,8,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,11,9,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,11,10,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,11,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,11,12,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,4,11,3,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,11,4,N:1|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,5,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,6,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,7,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,8,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,9,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,10,N:1|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,4,11,11,N:0|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,11,3,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,11,4,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,10,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,11,11,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,6,11,3,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,6,11,4,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,10,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,6,11,11,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,6,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,7,11,3,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,11,4,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,10,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,7,11,11,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,8,11,3,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,11,4,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,10,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,8,11,11,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,11,3,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,11,4,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,5,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,6,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,10,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,11,11,N:0|S:0|E:1|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,11,12,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,2,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,11,3,N:0|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,4,N:1|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,11,5,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,10,11,6,N:1|S:1|E:1|W:1|U:1|D:0|shape:STAIR|facing:south|half:bottom
minecraft:air,10,11,7,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,11,8,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,11,9,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,11,10,N:1|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,11,11,N:0|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:vine,10,11,12,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,2,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,3,N:1|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,11,4,N:0|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,11,5,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,11,6,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,11,11,7,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,11,8,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,11,9,N:0|S:0|E:0|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,11,10,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,11,N:1|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,12,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,3,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,4,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,5,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,6,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,7,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,8,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,9,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,10,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,11,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,11,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,4,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,10,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,12,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,3,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,4,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,5,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,6,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,7,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,8,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,9,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,10,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,11,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,12,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,12,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,12,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,12,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,12,2,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,2,12,3,N:1|S:0|E:1|W:0|U:1|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:cobblestone,2,12,4,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_stairs,2,12,5,N:1|S:0|E:0|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:cobblestone_stairs,2,12,6,N:1|S:0|E:0|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:cobblestone_stairs,2,12,7,N:1|S:0|E:0|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:cobblestone_stairs,2,12,8,N:1|S:0|E:0|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:dark_oak_stairs,2,12,9,N:1|S:0|E:0|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:cobblestone,2,12,10,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,2,12,11,N:1|S:0|E:0|W:1|U:1|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:air,2,12,12,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,12,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,12,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,12,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,12,1,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,3,12,2,N:1|S:0|E:1|W:0|U:1|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:cobblestone,3,12,3,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,4,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,5,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,6,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,7,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,8,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,9,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,10,N:0|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,3,12,11,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,3,12,12,N:1|S:0|E:0|W:1|U:1|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:air,3,12,13,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,12,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,12,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,12,1,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,4,12,2,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
